1.71|Поле|Наименование|adminDocName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.71", "name": "adminDocName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование", "hideFilterOptions": false}
1.72|Поле|Орган, издавший документ|adminDocIssue|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.72", "name": "adminDocIssue", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Орган, издавший документ", "hideFilterOptions": false}
1.73|Поле|Дата|adminDocDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.73", "name": "adminDocDate", "static": true, "dataType": "DATE", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата", "hideFilterOptions": false}
1.73.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.73.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.74|Поле|Полное наименование (по данным ЕГРЮЛ)|orgNameFullNameEgrul|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.74", "name": "orgNameFullNameEgrul", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Полное наименование (по данным ЕГРЮЛ)", "hideFilterOptions": false}
1.75|Поле|Сокращенное наименование (по данным ЕГРЮЛ)|orgNameShortNameEgrul|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.75", "name": "orgNameShortNameEgrul", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Сокращенное наименование (по данным ЕГРЮЛ)", "hideFilterOptions": false}
1.75.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.75.1", "unMaskedValue": false}
1.76|Поле|Фирменное наименование|orgNameFirmName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.76", "name": "orgNameFirmName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Фирменное наименование", "hideFilterOptions": false}
1.77|Поле|Краткое наименование|orgNameShortName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.77", "name": "orgNameShortName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Краткое наименование", "hideFilterOptions": false}
1.78|Поле|Полное наименование на английском языке|orgNameFullNameEng|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.78", "name": "orgNameFullNameEng", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Полное наименование на английском языке", "hideFilterOptions": false}
1.79|Поле|Сокращенное наименование на английском языке|orgNameShortNameEng|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.79", "name": "orgNameShortNameEng", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Сокращенное наименование на английском языке", "hideFilterOptions": false}
1.80|Поле|Код ТОФК|tofkCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.80", "name": "tofkCode", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Код ТОФК", "hideFilterOptions": false}
1.81|Поле|Административный округ|adminDistrict|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.81", "name": "adminDistrict", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Административный округ", "hideFilterOptions": false}
1.82|Поле|Юридический адрес в ФНС|ftsLegalAddress|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.82", "name": "ftsLegalAddress", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Юридический адрес в ФНС", "hideFilterOptions": false}
1.83|Поле|Структура|Structure|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.83", "name": "Structure", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Структура", "hideFilterOptions": false}
1.84|Поле|Код КЛАДР|cladrCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.84", "name": "cladrCode", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Код КЛАДР", "hideFilterOptions": false}
1.85|Вложенный список|Вложенный список "Сведения о фактическом адресе основного здания"|factAddres|-|-|-|!!ToDo: Добавить описание|{"number": "1.85", "name": "factAddres", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "displayName": "Сведения о фактическом адресе основного здания", "hideFilterOptions": false}
1.85.1|Поле|Адрес|addres|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.85.1", "name": "addres", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Адрес", "hideFilterOptions": false}
1.85.2|Поле|Код ОМКТЕ|omkteCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.85.2", "name": "omkteCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код ОМКТЕ", "hideFilterOptions": false}
1.85.3|Поле|Признак главного здания|isMainBuild|Логический|-|Да|!!ToDo: Добавить описание|{"number": "1.85.3", "name": "isMainBuild", "static": false, "dataType": "BOOLEAN", "required": true, "fetchMode": "NORMAL", "displayName": "Признак главного здания", "defaultValue": true, "defaultValueMode": "CONST", "hideFilterOptions": false}
1.85.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.85.1"}
1.86|Поле|Доменное имя официального сайта|websiteDomainName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.86", "name": "websiteDomainName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Доменное имя официального сайта", "hideFilterOptions": false}
1.87|Поле|Дополнительный телефон организации|addOrgPhoneNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.87", "name": "addOrgPhoneNumber", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дополнительный телефон организации", "hideFilterOptions": false}
1.88|Поле|Адрес электронной почты организации|orgEmail|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.88", "name": "orgEmail", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Адрес электронной почты организации", "hideFilterOptions": false}
1.89|Поле|Фамилия|secondName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.89", "name": "secondName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Фамилия", "hideFilterOptions": false}
1.90|Поле|Имя|firstName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.90", "name": "firstName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Имя", "hideFilterOptions": false}
1.91|Поле|Отчество|patronymic|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.91", "name": "patronymic", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Отчество", "hideFilterOptions": false}
1.92|Поле|Должность|position|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.92", "name": "position", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Должность", "hideFilterOptions": false}
1.93|Поле|ИНН Руководителя|directorInn|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.93", "name": "directorInn", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "ИНН Руководителя", "hideFilterOptions": false}
1.94|Поле|СНИЛС руководителя|directorSnils|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.94", "name": "directorSnils", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "СНИЛС руководителя", "hideFilterOptions": false}
1.95|Поле|Признак основго|isBasic|Логический|-|Да|!!ToDo: Добавить описание|{"number": "1.95", "name": "isBasic", "static": true, "dataType": "BOOLEAN", "required": true, "fetchMode": "NORMAL", "calculated": false, "displayName": "Признак основго", "defaultValue": false, "defaultValueMode": "CONST", "hideFilterOptions": false}
1.95.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.95.1"}
1.96|Поле|Наименование документа о назначении руководителя|appointmentDocName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.96", "name": "appointmentDocName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование документа о назначении руководителя", "hideFilterOptions": false}
1.97|Поле|Номер документа о назначении руководителя|appointmentDocNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.97", "name": "appointmentDocNumber", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Номер документа о назначении руководителя", "hideFilterOptions": false}
1.98|Поле|Дата документа о назначении руководителя|appointmentDocDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.98", "name": "appointmentDocDate", "static": true, "dataType": "DATE", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата документа о назначении руководителя", "hideFilterOptions": false}
1.98.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.98.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.99|Вложенный список|Вложенный список "Информация о руководителе"|headInfo|-|-|-|!!ToDo: Добавить описание|{"number": "1.99", "name": "headInfo", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "displayName": "Информация о руководителе", "hideFilterOptions": false}
1.99.1|Поле|Признак основго|isBasic|Логический|-|Да|!!ToDo: Добавить описание|{"number": "1.99.1", "name": "isBasic", "static": false, "dataType": "BOOLEAN", "required": true, "fetchMode": "NORMAL", "displayName": "Признак основго", "defaultValue": false, "defaultValueMode": "CONST", "hideFilterOptions": false, "dataFieldLastPublishedName": "isBasicCopy"}
1.99.2|Поле|Фамилия|secondName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.2", "name": "secondName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Фамилия", "hideFilterOptions": false, "dataFieldLastPublishedName": "secondNameCopy"}
1.99.3|Поле|Имя|firstName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.3", "name": "firstName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Имя", "hideFilterOptions": false}
1.99.4|Поле|Отчество|patronymic|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.4", "name": "patronymic", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Отчество", "hideFilterOptions": false}
1.99.5|Поле|Должность|position|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.5", "name": "position", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Должность", "hideFilterOptions": false}
1.99.6|Поле|ИНН|directorInn|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.6", "name": "directorInn", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "ИНН", "hideFilterOptions": false}
1.99.7|Поле|СНИЛС|directorSnils|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.7", "name": "directorSnils", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "СНИЛС", "hideFilterOptions": false}
1.99.8|Поле|Наименование НПА|appointmentDocName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.8", "name": "appointmentDocName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Наименование НПА", "hideFilterOptions": false}
1.99.9|Поле|Номер НПА|appointmentDocNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.9", "name": "appointmentDocNumber", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Номер НПА", "hideFilterOptions": false}
1.99.10|Поле|Дата НПА|appointmentDocDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.10", "name": "appointmentDocDate", "static": false, "dataType": "DATE", "fetchMode": "NORMAL", "displayName": "Дата НПА", "hideFilterOptions": false}
1.99.10.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.10.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.99.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.99.1"}
1.100|Вложенный список|Вложенный список "Информация о видах деятельности (по данным ЕГРЮЛ)"|InfoActivitiTypes|-|-|-|!!ToDo: Добавить описание|{"number": "1.100", "name": "InfoActivitiTypes", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "displayName": "Информация о видах деятельности (по данным ЕГРЮЛ)", "hideFilterOptions": false}
1.100.1|Поле|Код ОКВЭД|okvedCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.100.1", "name": "okvedCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код ОКВЭД", "hideFilterOptions": false}
1.100.2|Поле|Наименование вида экономической деятельности|economicActivityType|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.100.2", "name": "economicActivityType", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Наименование вида экономической деятельности", "hideFilterOptions": false}
1.100.3|Поле|Тип вида деятельности|activityType|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.100.3", "name": "activityType", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Тип вида деятельности", "hideFilterOptions": false}
1.100.4|Поле|Дата включения в Мос.реестр|mosRegistryInclusionDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.100.4", "name": "mosRegistryInclusionDate", "static": false, "dataType": "DATE", "fetchMode": "NORMAL", "displayName": "Дата включения в Мос.реестр", "hideFilterOptions": false}
1.100.4.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.100.4.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.100.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.100.1"}
1.101|Поле|Номер документа о реорганизации/ликвидации|reorganizationDocNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.101", "name": "reorganizationDocNumber", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Номер документа о реорганизации/ликвидации", "hideFilterOptions": false}
1.102|Поле|Дата документа о реорганизации/ликвидации|reorganizationDocDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.102", "name": "reorganizationDocDate", "static": true, "dataType": "DATE", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата документа о реорганизации/ликвидации", "hideFilterOptions": false}
1.102.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.102.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.103|Поле|Наименование документа о реорганизации/ликвидации|reorganizationDocName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.103", "name": "reorganizationDocName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование документа о реорганизации/ликвидации", "hideFilterOptions": false}
1.104|Поле|Дата внесения записи о начале процедуры|procedureStartDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.104", "name": "procedureStartDate", "static": true, "dataType": "DATE", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата внесения записи о начале процедуры", "hideFilterOptions": false}
1.104.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.104.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.105|Поле|Дата прекращения деятельности|terminationDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.105", "name": "terminationDate", "static": true, "dataType": "DATE", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата прекращения деятельности", "hideFilterOptions": false}
1.105.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.105.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.106|Поле|Код формы реорганизации|reorganizationCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.106", "name": "reorganizationCode", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Код формы реорганизации", "hideFilterOptions": false}
1.107|Поле|Наименование формы реорганизации|reorganizationName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.107", "name": "reorganizationName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование формы реорганизации", "hideFilterOptions": false}
1.108|Вложенный список|Вложенный список "Сведения о правопреемстве"|successionInfo|-|-|-|!!ToDo: Добавить описание|{"number": "1.108", "name": "successionInfo", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "displayName": "Сведения о правопреемстве", "hideFilterOptions": false}
1.108.1|Поле|Код по Мос.реестру|moscowRegistryCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.1", "name": "moscowRegistryCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код по Мос.реестру", "hideFilterOptions": false}
1.108.2|Поле|ОГРН (по данным ЕГРЮЛ)|ogrnEgrul|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.2", "name": "ogrnEgrul", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "ОГРН (по данным ЕГРЮЛ)", "hideFilterOptions": false}
1.108.3|Поле|Полное наименование (по данным ЕГРЮЛ)|fullNameEgrul|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.3", "name": "fullNameEgrul", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Полное наименование (по данным ЕГРЮЛ)", "hideFilterOptions": false}
1.108.4|Поле|ИНН (по данным ЕГРЮЛ)|innEgrul|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.4", "name": "innEgrul", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "ИНН (по данным ЕГРЮЛ)", "hideFilterOptions": false}
1.108.5|Поле|Тип (по данным ЕГРЮЛ)|typeEgrul|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.5", "name": "typeEgrul", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Тип (по данным ЕГРЮЛ)", "hideFilterOptions": false}
1.108.6|Поле|Дата начала действия|startDateEgrul|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.6", "name": "startDateEgrul", "static": false, "dataType": "DATE", "fetchMode": "NORMAL", "displayName": "Дата начала действия", "hideFilterOptions": false, "dataFieldLastPublishedName": "startDate"}
1.108.6.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.6.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.108.7|Поле|Причина|reason|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.7", "name": "reason", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Причина", "hideFilterOptions": false}
1.108.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.108.1"}
1.109|Вложенный список|Вложенный список "Документы"|Docs|-|-|-|!!ToDo: Добавить описание|{"number": "1.109", "name": "Docs", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "displayName": "Документы", "hideFilterOptions": false}
1.109.1|Поле|Имя файла|fileName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.109.1", "name": "fileName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Имя файла", "hideFilterOptions": false}
1.109.2|Поле|Тип вложения|attachmentType|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.109.2", "name": "attachmentType", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Тип вложения", "hideFilterOptions": false}
1.109.3|Поле|Размер, Кб|size|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.109.3", "name": "size", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Размер, Кб", "hideFilterOptions": false}
1.109.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.109.1"}
1.110|Вложенный список|Вложенный список "Полномочия"|authority|-|-|-|!!ToDo: Добавить описание|{"number": "1.110", "name": "authority", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "displayName": "Полномочия", "hideFilterOptions": false}
1.110.1|Поле|Код полномочия|authorityCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.1", "name": "authorityCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код полномочия", "hideFilterOptions": false}
1.110.2|Поле|Наименование полномочия|authorityName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.2", "name": "authorityName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Наименование полномочия", "hideFilterOptions": false}
1.110.3|Поле|Дата начала|authorityStartDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.3", "name": "authorityStartDate", "static": false, "dataType": "DATE", "fetchMode": "NORMAL", "displayName": "Дата начала", "hideFilterOptions": false}
1.110.3.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.3.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.110.4|Поле|Дата окончания|authorityEndDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.4", "name": "authorityEndDate", "static": false, "dataType": "DATE", "fetchMode": "NORMAL", "displayName": "Дата окончания", "hideFilterOptions": false}
1.110.4.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.4.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.110.5|Поле|Код по Мос.реестру УНК|mosRegistryUnkCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.5", "name": "mosRegistryUnkCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код по Мос.реестру УНК", "hideFilterOptions": false}
1.110.6|Поле|Код главы по БК|bcHeadCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.6", "name": "bcHeadCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код главы по БК", "hideFilterOptions": false}
1.110.7|Поле|Наименование бюджета, в рамках которого передано полномочие|authorityBudgetName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.7", "name": "authorityBudgetName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Наименование бюджета, в рамках которого передано полномочие", "hideFilterOptions": false, "dataFieldLastPublishedName": "budgetName"}
1.110.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.110.1"}
1.111|Поле|Наименование полномочия|authorityName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.111", "name": "authorityName", "static": true, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование полномочия", "hideFilterOptions": false}
1.112|Поле|Код по Мос.реестру УНК передавшего полномочия|mosRegistryUnkCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.112", "name": "mosRegistryUnkCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код по Мос.реестру УНК передавшего полномочия", "hideFilterOptions": false}
1.113|Поле|Информация по переданным полномочиям|isTransferred|Логический|-|Да|!!ToDo: Добавить описание|{"number": "1.113", "name": "isTransferred", "static": true, "dataType": "BOOLEAN", "required": true, "fetchMode": "NORMAL", "calculated": false, "displayName": "Информация по переданным полномочиям", "defaultValue": false, "defaultValueMode": "CONST", "hideFilterOptions": false}
1.113.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.113.1"}
1.114|Поле|Код главы по БК|bcHeadCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.114", "name": "bcHeadCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код главы по БК", "hideFilterOptions": false}
1.115|Поле|Бюджет, в рамках которого передано полномочие|authorityBudgetName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.115", "name": "authorityBudgetName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Бюджет, в рамках которого передано полномочие", "hideFilterOptions": false}
1.116|Поле|Дата начала|authorityStartDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.116", "name": "authorityStartDate", "static": false, "dataType": "DATE", "fetchMode": "NORMAL", "displayName": "Дата начала", "hideFilterOptions": false}
1.116.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.116.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.117|Поле|Дата окончания|authorityEndDate|Дата|-|Нет|!!ToDo: Добавить описание|{"number": "1.117", "name": "authorityEndDate", "static": false, "dataType": "DATE", "fetchMode": "NORMAL", "displayName": "Дата окончания", "hideFilterOptions": false}
1.117.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.117.1", "maxDate": "2100-01-01T00:00:00", "minDate": "1900-01-01T00:00:00"}
1.118|Вложенный список|Вложенный список "Сведения о лицевых счетах, открытых организаций в финансовом органе города Москвы"|mosPersonalAccountInformation|-|-|-|!!ToDo: Добавить описание|{"number": "1.118", "name": "mosPersonalAccountInformation", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "calculated": false, "displayName": "Сведения о лицевых счетах, открытых организаций в финансовом органе города Москвы", "hideFilterOptions": false}
1.118.1|Поле|Тип лицевого счета|personalAccountType|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.1", "name": "personalAccountType", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Тип лицевого счета", "hideFilterOptions": false}
1.118.2|Поле|Номер лицевого счета|personalAccountNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.2", "name": "personalAccountNumber", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Номер лицевого счета", "hideFilterOptions": false}
1.118.3|Поле|БИК|bik|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.3", "name": "bik", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "БИК", "hideFilterOptions": false}
1.118.4|Поле|Наименование банка/ТОФК|bankNameTofk|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.4", "name": "bankNameTofk", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование банка/ТОФК", "hideFilterOptions": false, "dataFieldLastPublishedName": "bankName"}
1.118.5|Поле|Корреспондентский счет|correspondentAccount|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.5", "name": "correspondentAccount", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Корреспондентский счет", "hideFilterOptions": false}
1.118.6|Поле|Номер банковского счета/казначейского счета|bankNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.6", "name": "bankNumber", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Номер банковского счета/казначейского счета", "hideFilterOptions": false}
1.118.7|Поле|Код ТОФК|tofkCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.7", "name": "tofkCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Код ТОФК", "hideFilterOptions": false, "dataFieldLastPublishedName": "tofkCode"}
